t_index term df
11109 thuzz 1
11110 thwart 5
11111 tia 2
11112 tiananmen 1
11113 tibet 2
11114 tick 3
11115 ticket 11
11116 tidal 2
11117 tide 7
11118 tie 102
11119 tiebreak 10
11120 tien 1
11121 tiffani 2
11122 tight 22
11123 tighten 11
11124 tighter 3
11125 tightest 2
11126 tightli 4
11127 tijan 3
11128 tilak 1
11129 tile 2
11130 till 5
11131 tilt 6
11132 tim 15
11133 time 493
11134 timelin 4
11135 timet 4
11136 timid 2
11137 timism 1
11138 timo 1
11139 timocka 1
11140 timothi 4
11141 tin 1
11142 tini 23
11143 tinker 1
11144 tinkl 1
11145 tiot 1
11146 tip 59
11147 tipper 2
11148 tipster 1
11149 tire 29
11150 tireless 1
11151 tirelessli 2
11152 tirm 2
11153 titl 50
11154 titleist 1
11155 titlist 2
11156 tito 6
11157 tl 1
11158 tnt 7
11159 to 564
11160 toadi 1
11161 toast 3
11162 toastst 1
11163 tobacco 3
11164 tod 2
11165 today 316
11166 todd 21
11167 toddler 3
11168 toe 5
11169 togeth 101
11170 togo 1
11171 tohouri 1
11172 toi 1
11173 toietnam 1
11174 toilet 3
11175 token 2
11176 tokov 1
11177 tokyo 25
11178 told 277
11179 toledo 15
11180 toler 12
11181 tolkach 1
11182 toll 80
11183 tolli 1
11184 tolstoy 1
11185 tom 42
11186 tomahawk 6
11187 tomato 2
11188 tomb 1
11189 tomic 2
11190 tomislav 1
11191 tommi 9
11192 tomorrow 41
11193 ton 47
11194 tone 16
11195 tong 1
11196 tongu 9
11197 toni 34
11198 tonig 2
11199 tonight 104
11200 tonugu 1
11201 too 60
11202 took 216
11203 tool 21
11204 toothless 1
11205 top 184
11206 topic 1
11207 topmost 1
11208 topolev 2
11209 toppl 26
11210 torch 11
11211 tore 41
11212 tori 1
11213 torment 10
11214 torn 8
11215 torpedo 64
11216 torr 1
11217 torricelli 1
11218 torso 1
11219 tortilla 1
11220 tortur 14
11221 toscap 1
11222 toss 14
11223 tossup 3
11224 total 75
11225 totalitarian 1
11226 tote 4
11227 totter 1
11228 touch 37
11229 touchdown 1
11230 touchi 2
11231 tough 33
11232 toughen 1
11233 tougher 2
11234 toughest 2
11235 tour 46
11236 tourism 1
11237 tourist 12
11238 tournament 51
11239 tout 2
11240 tow 18
11241 toward 99
11242 towel 1
11243 tower 21
11244 town 115
11245 townsend 1
11246 townspeopl 2
11247 toy 3
11248 trac 1
11249 trace 13
11250 tracey 1
11251 traci 1
11252 track 47
11253 trade 72
11254 trader 11
11255 tradit 45
11256 traffic 25
11257 traffick 22
11258 tragedi 48
11259 tragic 15
11260 trail 45
11261 trailer 13
11262 train 57
11263 trainer 14
11264 traips 1
11265 trait 1
11266 traition 1
11267 traitor 1
11268 trajkov 1
11269 trampl 2
11270 tran 7
11271 trang 1
11272 tranquil 6
11273 transact 6
11274 transcend 1
11275 transcript 6
11276 transfer 27
11277 transform 6
11278 transit 45
11279 translat 21
11280 transmiss 2
11281 transmit 1
11282 transmitt 1
11283 transnat 1
11284 transpar 13
11285 transpir 3
11286 transport 55
11287 traor 1
11288 trap 73
11289 trash 13
11290 trauma 7
11291 traumat 5
11292 travail 1
11293 travel 71
11294 travelg 1
11295 travesti 2
11296 tray 1
11297 tread 1
11298 treason 2
11299 treasur 5
11300 treasuri 2
11301 treat 39
11302 treati 7
11303 treatment 34
11304 trebjesanin 1
11305 tredway 1
11306 tree 13
11307 treeless 1
11308 trek 2
11309 trembl 1
11310 tremend 8
11311 tremor 23
11312 trench 2
11313 trenchantli 1
11314 trend 17
11315 trent 7
11316 tri 324
11317 triag 1
11318 trial 82
11319 triangl 1
11320 tribal 10
11321 tribe 9
11322 tribesmen 1
11323 tribespeopl 1
11324 tribun 30
11325 tribut 12
11326 trichovich 1
11327 trick 13
11328 tricki 6
11329 trickl 4
11330 tricov 1
11331 trident 1
11332 trigger 28
11333 trillion 2
11334 trim 12
11335 trio 1
11336 trip 83
11337 tripl 4
11338 triplett 1
11339 tripoli 1
11340 tripp 1
11341 triumph 15
11342 trivedi 1
11343 troop 67
11344 trooper 5
11345 trophi 3
11346 tropic 1
11347 trot 2
11348 troubl 64
11349 troublemak 1
11350 troublesom 2
11351 trounc 1
11352 troup 1
11353 trove 1
11354 trti 1
11355 truce 3
11356 truck 66
11357 trucker 2
11358 truckload 5
11359 true 36
11360 truer 1
11361 truli 16
11362 truman 5
11363 trumpet 4
11364 trundl 1
11365 trust 26
11366 trustworthi 1
11367 truth 21
11368 tsvangirai 1
11369 tu 1
11370 tube 11
11371 tuck 3
11372 tucker 1
11373 tudela 10
11374 tudjman 3
11375 tuesday 164
11376 tug 4
11377 tugboat 1
11378 tull 7
11379 tumb 1
11380 tumbl 7
11381 tumult 2
11382 tumultu 5
11383 tuna 1
11384 tune 7
11385 tuneup 2
11386 tungata 1
11387 tunisia 1
11388 tunnel 5
11389 tupac 4
11390 turban 1
11391 turbin 3
11392 turbul 4
11393 tureen 1
11394 turf 1
11395 turk 2
11396 turkey 17
11397 turkish 2
11398 turmoil 16
11399 turn 182
11400 turnaround 2
11401 turncoat 1
11402 turner 1
11403 turnout 27
11404 turnov 7
11405 tusca 1
11406 tussl 1
11407 tutori 1
11408 tuxedo 1
11409 tv 64
11410 twa 1
11411 twelfth 1
11412 twelv 2
11413 twenti 7
11414 twice 42
11415 twig 1
11416 twin 14
11417 twist 21
11418 two 585
11419 tx 14
11420 tyner 1
11421 type 23
11422 typewrit 1
11423 typhu 1
11424 typic 6
11425 typifi 1
11426 typograph 2
11427 tyranni 3
11428 tyrant 2
11429 tyson 5
11430 tysyacheletiy 1
11431 u 424
11432 ueno 2
11433 ufwet 1
11434 ugaz 3
11435 ugli 3
11436 uh 1
11437 ulihrach 2
11438 ultim 31
11439 ultimatum 3
11440 ultra 1
11441 ultralight 3
11442 ultramodern 2
11443 ultranationalist 3
11444 umbil 1
11445 umbrella 2
11446 umc 1
11447 umesh 1
11448 umpir 6
11449 un 7
11450 unabl 24
11451 unaccept 7
11452 unaccount 12
11453 unambigu 1
11454 unanim 6
11455 unannounc 4
11456 unansw 4
11457 unapologet 1
11458 unarm 5
11459 unattend 1
11460 unauthor 3
11461 unavoid 2
11462 unawar 3
11463 unbalanc 1
11464 unbear 1
11465 unbeaten 1
11466 unbeliev 6
11467 unbias 2
11468 unborn 1
11469 unbridl 1
11470 unbroken 2
11471 uncal 1
11472 uncanni 1
11473 unceasingli 1
11474 uncertain 14
11475 uncertainti 12
11476 unchalleng 3
11477 unchang 6
11478 uncharacterist 2
11479 uncharismat 1
11480 uncheck 4
11481 uncl 9
11482 unclaim 2
11483 unclassifi 3
11484 unclear 27
11485 uncoil 1
11486 uncollect 1
11487 uncomfort 2
11488 uncommit 2
11489 uncommon 1
11490 unconcern 1
11491 uncondit 4
11492 unconfirm 3
11493 unconsci 2
11494 unconstitut 2
11495 unconvinc 1
11496 uncork 1
11497 uncorrupt 1
11498 uncount 1
11499 uncov 14
11500 uncrit 1
11501 undaunt 1
11502 undecid 8
11503 undef 1
11504 undemocrat 3
11505 under 48
11506 underag 4
11507 undercov 1
11508 undercut 9
11509 underdog 1
11510 underestim 5
11511 undergo 7
11512 undergon 1
11513 underground 6
11514 underli 3
11515 underlin 3
11516 undermin 14
11517 underneath 7
11518 underpaid 1
11519 underscor 14
11520 undersea 1
11521 undersecretari 5
11522 undersheriff 2
11523 understaf 1
11524 understand 55
11525 understat 1
11526 understood 11
11527 understudi 1
11528 undertak 5
11529 undertaken 6
11530 underton 1
11531 undertook 1
11532 underw 5
11533 underwat 21
11534 underway 9
11535 underwood 1
11536 underworld 3
11537 undescrib 1
11538 undeserv 2
11539 undetect 6
11540 undisclos 2
11541 undisput 2
11542 undisturb 1
11543 undivid 1
11544 undo 1
11545 undoc 1
11546 undon 1
11547 undoubtedli 3
11548 undu 2
11549 unduli 2
11550 unearth 4
11551 uneasi 8
11552 unelect 1
11553 unemploy 5
11554 unenforc 1
11555 unequivoc 2
11556 uner 2
11557 unesco 1
11558 unexpect 9
11559 unexpectedli 4
11560 unexpir 1
11561 unexplain 4
11562 unexplod 4
11563 unfair 13
11564 unfairli 4
11565 unfamiliar 4
11566 unfathom 2
11567 unfaz 3
11568 unfett 9
11569 unfinish 4
11570 unfit 15
11571 unflatt 1
11572 unfold 12
11573 unforc 12
11574 unfortun 17
11575 unfound 3
11576 unfurl 1
11577 ungovern 2
11578 unhappi 4
11579 unharm 5
11580 unheard 1
11581 unhelp 1
11582 unhurt 1
11583 unicef 1
11584 unidentifi 15
11585 unif 2
11586 unifi 12
11587 uniform 24
11588 unilater 1
11589 unimagin 3
11590 uninform 1
11591 uninhabit 1
11592 unintellig 1
11593 unintend 1
11594 union 60
11595 unionist 2
11596 uniqu 3
11597 unit 376
11598 uniti 23
11599 univers 65
11600 univis 3
11601 unjust 3
11602 unjustifi 7
11603 unjustli 1
11604 unknowingli 1
11605 unknown 38
11606 unlaw 1
11607 unleash 5
11608 unless 14
11609 unlevel 1
11610 unlik 31
11611 unlimit 2
11612 unload 11
11613 unman 1
11614 unmark 1
11615 unmistak 2
11616 unnam 4
11617 unnecessari 6
11618 unnot 1
11619 unoffici 5
11620 unpack 1
11621 unpalat 1
11622 unpolish 1
11623 unpopular 7
11624 unpreced 27
11625 unprecedentedli 1
11626 unpredict 4
11627 unpretenti 2
11628 unprint 1
11629 unprotect 4
11630 unpunish 1
11631 unquestion 1
11632 unravel 8
11633 unreason 2
11634 unrecov 1
11635 unregul 3
11636 unrel 5
11637 unreli 2
11638 unrepres 2
11639 unresolv 4
11640 unrest 17
11641 unrestrict 1
11642 unsaf 3
11643 unsatisfactori 4
11644 unsatisfi 1
11645 unsavori 2
11646 unscath 5
11647 unschedul 2
11648 unscom 1
11649 unscript 1
11650 unscrupul 2
11651 unseason 1
11652 unseat 11
11653 unsecur 4
11654 unseed 12
11655 unseen 2
11656 unselfish 1
11657 unsettl 6
11658 unshaken 2
11659 unshaven 1
11660 unsheath 1
11661 unspecif 3
11662 unspecifi 6
11663 unspectacular 3
11664 unspoken 1
11665 unstabl 9
11666 unsteadi 1
11667 unsteadili 1
11668 unsubstanti 2
11669 unsuccess 15
11670 unsupervis 2
11671 unsur 6
11672 unsuspect 1
11673 unswervingli 2
11674 unsympathet 1
11675 untabul 2
11676 untaint 1
11677 untal 1
11678 untap 2
11679 untest 2
11680 unthink 3
11681 unthreaten 2
11682 until 35
11683 untold 2
11684 untouch 3
11685 untreat 2
11686 untrustworthi 1
11687 untruth 2
11688 unus 2
11689 unusu 29
11690 unveil 3
11691 unwant 3
11692 unwarr 1
11693 unwil 10
11694 unwilling 3
11695 unwis 2
11696 unwittingli 2
11697 up 70
11698 upbeat 1
11699 upcom 10
11700 updat 18
11701 upfront 1
11702 upheav 5
11703 upheld 1
11704 uphil 2
11705 uphold 3
11706 upkeep 1
11707 upon 30
11708 upper 8
11709 upris 44
11710 uproar 5
11711 uproot 1
11712 upscal 3
11713 upset 40
11714 upshot 1
11715 upsid 3
11716 upstag 1
11717 upstart 2
11718 upstat 2
11719 upsurg 1
11720 upto 1
11721 upward 2
11722 ural 2
11723 urban 8
11724 urdu 2
11725 ureg 1
11726 urg 92
11727 urgenc 4
11728 urgent 12
11729 uruguay 2
11730 urvashi 1
11731 us 307
11732 usa 6
11733 usaid 2
11734 usama 1
11735 usdoj 1
11736 use 308
11737 usha 1
11738 usher 3
11739 uss 228
11740 ussol 1
11741 ussr 2
11742 ustacov 1
11743 ustakov 1
11744 ustokov 1
11745 usual 39
11746 usulutan 1
11747 utah 6
11748 utensil 1
11749 util 5
11750 uttar 4
11751 utter 3
11752 utterli 14
11753 uvarov 1
11754 uvil 1
11755 uwint 1
11756 uzic 1
11757 v 15
11758 va 39
11759 vacanc 11
11760 vacant 3
11761 vacat 15
11762 vacuum 5
11763 vadim 8
11764 vagari 1
11765 vagu 3
11766 vaibhav 3
11767 vaidya 1
11768 vain 6
11769 vajpaye 13
11770 valdimir 2
11771 valentin 37
11772 valetin 1
11773 valiantli 1
11774 valid 6
11775 vall 1
11776 vallanc 1
11777 vallentin 1
11778 valley 4
11779 valu 21
11780 valuabl 8
11781 van 21
11782 vandal 3
11783 vanek 9
11784 vanish 6
11785 vanquish 2
11786 vantag 1
11787 vap 1
11788 vapid 1
11789 vara 3
11790 varadero 1
11791 varga 3
11792 vari 7
11793 variat 2
11794 varieti 9
11795 variou 24
11796 various 1
11797 varonec 1
11798 vasiltsov 1
11799 vassal 1
11800 vast 23
11801 vastli 4
11802 vat 1
11803 vault 3
11804 vavrinec 1
11805 ve 118
11806 vecernj 2
11807 vedrin 4
11808 veekz 1
11809 veen 1
11810 vega 4
11811 veget 1
11812 vehement 3
11813 vehicl 47
11814 veil 9
11815 vein 1
11816 velensuela 1
11817 velez 1
11818 velimir 2
11819 vellari 1
11820 vend 1
11821 vendor 2
11822 veneer 1
11823 venero 1
11824 venezuela 3
11825 venezuelan 2
11826 veng 2
11827 venom 2
11828 vent 1
11829 ventil 1
11830 ventur 15
11831 ventura 1
11832 venturoni 1
11833 venu 36
11834 verandah 2
11835 verb 2
11836 verbal 3
11837 verdict 24
11838 verg 7
11839 veri 275
11840 verifi 7
11841 vermont 3
11842 vern 24
11843 vernon 6
11844 vero 3
11845 veronica 1
11846 veronika 1
11847 vers 5
11848 version 18
11849 versu 1
11850 vertigo 1
11851 veselinov 1
11852 vesna 2
11853 vessel 56
11854 vest 8
11855 vestig 7
11856 vet 2
11857 veteran 41
11858 veto 2
11859 vetrivinia 1
11860 vex 1
11861 vi 3
11862 via 6
11863 vibe 1
11864 vibrat 1
11865 vicar 1
11866 vicario 3
11867 vice 91
11868 vicent 1
11869 viciou 3
11870 vick 1
11871 victim 104
11872 victor 14
11873 victori 140
11874 video 40
11875 videodisc 1
11876 videotap 30
11877 vidyayevo 1
11878 vienna 1
11879 viet 3
11880 vietcong 1
11881 vietnam 55
11882 vietnames 45
11883 view 61
11884 viewer 6
11885 viewpoint 1
11886 vigil 23
11887 vigor 10
11888 vij 1
11889 vijay 1
11890 vijesti 1
11891 vike 1
11892 vikram 1
11893 viktor 1
11894 vila 1
11895 vile 1
11896 vilifi 4
11897 villa 4
11898 villag 34
11899 villain 1
11900 villamil 1
11901 villanueva 3
11902 vilonuaeva 1
11903 vinc 1
11904 vincent 4
11905 vinci 4
11906 vinciguerra 2
11907 vindic 3
11908 vindict 2
11909 vineet 2
11910 vinegar 1
11911 vini 1
11912 vinroot 1
11913 vintag 1
11914 violat 31
11915 violenc 106
11916 violent 33
11917 vip 2
11918 viral 1
11919 virgin 2
11920 virgini 4
11921 virginia 61
11922 virginian 1
11923 virtu 3
11924 virtual 25
11925 viru 7
11926 virul 1
11927 visa 8
11928 viscer 1
11929 visibl 37
11930 vision 11
11931 visit 155
11932 visitor 6
11933 visor 1
11934 vista 1
11935 visual 4
11936 vital 17
11937 vitali 1
11938 vitamin 1
11939 vitup 1
11940 vituper 1
11941 vivid 5
11942 vividli 2
11943 viyanka 2
11944 vladamiro 1
11945 vladan 2
11946 vlademi 1
11947 vlademiro 1
11948 vladimero 1
11949 vladimir 79
11950 vladimiro 42
11951 vlajko 4
11952 vlatislav 1
11953 vm 4
11954 vo 2
11955 voa 58
11956 vocabulari 1
11957 vocal 3
11958 vodafon 7
11959 vogu 2
11960 voic 35
11961 void 7
11962 voinovich 1
11963 voislav 1
11964 vojislav 98
11965 vojislov 3
11966 vojvodina 5
11967 volatil 18
11968 volcan 1
11969 volcano 1
11970 volgin 1
11971 volley 16
11972 volta 1
11973 volum 1
11974 volunt 28
11975 voluntarili 2
11976 von 5
11977 vopt 1
11978 vote 183
11979 voter 65
11980 vow 45
11981 voyag 5
11982 vranj 2
11983 vranjkov 1
11984 vu 1
11985 vucic 1
11986 vuk 5
11987 vukicev 1
11988 vulcanologist 1
11989 vulner 35
11990 vuong 1
11991 vy 2
11992 vya 3
11993 vyacheslav 4
11994 vycheslav 1
11995 w 79
11996 wa 893
11997 wad 1
11998 wada 1
11999 wade 4
12000 wadi 2
12001 waft 2
12002 wage 14
12003 wagner 3
12004 wahab 1
12005 waifish 1
12006 waight 1
12007 wail 9
12008 wainek 1
12009 waisman 1
12010 waistband 1
12011 wait 99
12012 waiv 7
12013 waiver 5
12014 wake 32
12015 wakeforest 1
12016 wakil 1
12017 wal 1
12018 walden 2
12019 waldo 1
12020 walk 69
12021 walker 7
12022 walki 1
12023 walkout 7
12024 wall 73
12025 wallac 3
12026 walter 6
12027 wand 2
12028 wanda 1
12029 wander 15
12030 wane 9
12031 wanna 1
12032 want 287
12033 war 197
12034 ward 5
12035 warden 4
12036 ware 1
12037 warehous 3
12038 warfar 9
12039 warhead 1
12040 wari 6
12041 warili 1
12042 warm 14
12043 warmer 1
12044 warmest 1
12045 warmli 2
12046 warmth 2
12047 warmup 4
12048 warn 109
12049 warner 6
12050 warp 1
12051 warplan 5
12052 warrant 16
12053 warren 9
12054 warrior 5
12055 warsaw 1
12056 warship 77
12057 wartim 2
12058 wash 9
12059 washak 1
12060 washington 212
12061 wasn 27
12062 wast 5
12063 wastag 1
12064 watch 99
12065 watchdog 2
12066 watcher 5
12067 watchman 3
12068 watchtow 1
12069 water 114
12070 waterfront 2
12071 waterg 1
12072 waterlin 11
12073 watermelon 1
12074 watersh 1
12075 waterway 2
12076 watkin 1
12077 watson 2
12078 wave 60
12079 waver 2
12080 wax 1
12081 way 304
12082 waybourn 1
12083 wayn 6
12084 wayner 1
12085 wbai 1
12086 wc 1
12087 wcau 1
12088 we 291
12089 weak 28
12090 weaken 8
12091 weaker 9
12092 wealth 8
12093 wealthi 15
12094 wealthier 1
12095 wealthiest 1
12096 weapon 75
12097 weaponri 9
12098 wear 40
12099 weari 15
12100 weather 48
12101 weav 1
12102 web 18
12103 webb 1
12104 weber 1
12105 websit 7
12106 webster 8
12107 wed 10
12108 wedg 1
12109 wednesday 177
12110 wee 3
12111 week 380
12112 weekend 65
12113 weekli 10
12114 weekz 1
12115 weep 14
12116 weigh 13
12117 weight 14
12118 weighti 1
12119 weingartn 2
12120 weird 3
12121 welcom 49
12122 weld 7
12123 welder 1
12124 weldon 2
12125 welfar 3
12126 well 248
12127 wen 1
12128 wendi 1
12129 went 159
12130 wento 1
12131 wep 2
12132 wept 4
12133 were 341
12134 weren 14
12135 wesley 3
12136 west 125
12137 western 121
12138 westminst 1
12139 westward 1
12140 wet 3
12141 wethi 10
12142 wgbh 6
12143 wha 1
12144 whack 2
12145 whale 2
12146 what 260
12147 whatev 27
12148 whatsoev 3
12149 wheat 1
12150 wheaton 1
12151 wheel 9
12152 wheelchair 1
12153 wheeler 3
12154 when 121
12155 whenev 12
12156 where 53
12157 wherea 3
12158 whereabout 23
12159 wherev 5
12160 whet 1
12161 whether 201
12162 whi 93
12163 which 153
12164 whiff 1
12165 while 31
12166 whilst 3
12167 whim 1
12168 whip 5
12169 whippani 1
12170 whirlwind 1
12171 whisk 1
12172 whisper 3
12173 whistl 5
12174 whistleblow 1
12175 whitacr 1
12176 white 168
12177 whitewash 3
12178 whitewat 19
12179 whither 1
12180 whitman 3
12181 whitmir 1
12182 whittl 2
12183 who 121
12184 whoever 6
12185 whole 68
12186 wholeheartedli 1
12187 wholesal 1
12188 wholesom 1
12189 wholli 1
12190 whom 24
12191 whop 4
12192 whose 129
12193 wi 5
12194 wibberley 5
12195 wichita 1
12196 wick 1
12197 wide 73
12198 widen 7
12199 wider 9
12200 widespread 18
12201 widow 45
12202 wield 7
12203 wife 131
12204 wiland 1
12205 wild 20
12206 wildcard 1
12207 wildest 1
12208 wildli 6
12209 wildlif 1
12210 wilk 1
12211 will 338
12212 willi 4
12213 william 143
12214 williams 2
12215 williamsport 4
12216 willing 8
12217 wilma 1
12218 wilson 31
12219 wimbledon 23
12220 win 153
12221 wind 24
12222 windfal 1
12223 windi 1
12224 window 43
12225 windowless 1
12226 wing 7
12227 wingat 1
12228 winner 86
12229 winsegerera 1
12230 winston 5
12231 winter 4
12232 winton 2
12233 wipe 16
12234 wire 17
12235 wisconsin 15
12236 wisdom 3
12237 wise 6
12238 wiser 2
12239 wish 38
12240 wisher 3
12241 wisnep 1
12242 wisnip 1
12243 wist 1
12244 wit 76
12245 witch 1
12246 with 193
12247 withdraw 19
12248 withdrawn 5
12249 withdrew 16
12250 wither 1
12251 withheld 4
12252 withhold 5
12253 within 102
12254 without 141
12255 withstand 8
12256 withstood 3
12257 witless 2
12258 witt 1
12259 wittmann 2
12260 wive 2
12261 wnbc 1
12262 wo 2
12263 wodi 1
12264 woe 1
12265 woefulli 1
12266 woke 5
12267 woken 3
12268 wolf 4
12269 wolfenson 1
12270 wolfowitz 1
12271 wolfson 4
12272 woman 61
12273 women 106
12274 won 84
12275 wond 1
12276 wonder 41
12277 wont 1
12278 woo 2
12279 wood 18
12280 wooden 10
12281 woodford 2
12282 woodgouskov 1
12283 woodland 14
12284 woodleaf 1
12285 woodridg 1
12286 woodrow 2
12287 woodruff 8
12288 woodword 1
12289 woolridg 1
12290 woolsey 1
12291 wooster 1
12292 word 92
12293 wore 22
12294 work 321
12295 workaday 1
12296 workboat 1
12297 worker 141
12298 workforc 4
12299 workmen 1
12300 workplac 1
12301 workshop 3
12302 worl 1
12303 world 244
12304 worldconcern 1
12305 worldli 2
12306 worldrelief 1
12307 worldvis 1
12308 worldwid 22
12309 worn 9
12310 worri 52
12311 worriesom 1
12312 worrisom 1
12313 wors 28
12314 worsen 6
12315 worship 15
12316 worshipp 1
12317 worst 60
12318 worth 26
12319 worthsal 1
12320 worthwhil 1
12321 would 493
12322 wouldn 31
12323 wound 100
12324 wow 1
12325 wrack 4
12326 wrangl 2
12327 wrap 17
12328 wraparound 1
12329 wrath 2
12330 wrc 1
12331 wre 1
12332 wreak 3
12333 wreck 14
12334 wreckag 24
12335 wrench 9
12336 wrest 5
12337 wring 3
12338 wrinkl 1
12339 wrist 3
12340 writ 1
12341 write 29
12342 writer 11
12343 written 44
12344 wrn 1
12345 wrong 50
12346 wrongdo 8
12347 wrote 41
12348 wrought 1
12349 wta 2
12350 www 61
12351 wxyz 1
12352 wych 3
12353 wyo 5
12354 wyom 3
12355 x 6
12356 xavier 1
12357 xenophob 3
12358 xenophobia 2
12359 xiang 1
12360 xinjiang 2
12361 xuan 1
12362 ya 1
12363 yaakov 1
12364 yacht 3
12365 yahia 1
12366 yakovlev 1
12367 yale 2
12368 yamoussoukro 1
12369 yan 1
12370 yank 2
12371 yanke 1
12372 yanyodiwich 1
12373 yapi 1
12374 yard 22
12375 yarra 1
12376 yashwant 1
12377 yasser 14
12378 yassir 1
12379 yaun 1
12380 yaya 1
12381 ye 26
12382 yeah 13
12383 year 578
12384 yearli 1
12385 yell 2
12386 yellow 7
12387 yeltsin 4
12388 yemen 240
12389 yemeni 129
12390 yere 1
12391 yeshiva 1
12392 yesterday 67
12393 yet 165
12394 yevgen 1
12395 yevgeni 27
12396 yi 1
12397 yield 10
12398 yodowich 1
12399 yojislav 1
12400 yomiuri 2
12401 yonah 1
12402 yopougon 5
12403 yore 1
12404 york 91
12405 yorker 3
12406 yorkman 1
12407 yoshiro 5
12408 you 176
12409 youn 1
12410 young 86
12411 youngblood 1
12412 younger 20
12413 youngest 6
12414 youngster 3
12415 your 40
12416 yourself 5
12417 youth 15
12418 youzhni 2
12419 yovano 1
12420 yu 2
12421 yubnotick 1
12422 yug 1
12423 yugaslavia 1
12424 yugoslav 75
12425 yugoslavia 129
12426 yugoslavian 15
12427 yuri 3
12428 yuxi 2
12429 yve 1
12430 zacatecoluca 1
12431 zacharea 2
12432 zagreb 1
12433 zaharah 1
12434 zajecar 1
12435 zan 2
12436 zander 1
12437 zarem 1
12438 zarko 6
12439 zawahri 5
12440 zay 1
12441 zdanovich 1
12442 zeal 1
12443 zedek 2
12444 zein 4
12445 zeitgeist 1
12446 zeljko 1
12447 zell 3
12448 zemin 7
12449 zeri 1
12450 zero 6
